idsales,sales_idcust,sales_idvariant,sales_mililiter,sales_totalml,sales_idbotol,sales_hargavariant,sales_hargabotol,sales_hargatotal,sales_diskon,sales_hargadiskon,sales_date,sales_author,sales_status
201,87,137,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-28","admin",1
202,87,61,7.0000000000000000e+00,7.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,1.6000000000000000e+04,0.0000000000000000e+00,1.6000000000000000e+04,"2007-03-28","admin",1
203,87,112,4.0000000000000000e+00,4.0000000000000000e+00,46,2.5000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-28","admin",1
204,87,112,4.0000000000000000e+00,4.0000000000000000e+00,46,2.5000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-28","admin",1
205,88,43,1.5000000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.7500000000000000e+04,2.0000000000000000e+01,3.0000000000000000e+04,"2007-03-28","admin",1
206,89,152,3.6000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,7.2000000000000000e+04,2.0000000000000000e+01,5.7600000000000000e+04,"2007-03-28","admin",1
207,89,152,3.6000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,7.2000000000000000e+04,2.0000000000000000e+01,5.7600000000000000e+04,"2007-03-28","admin",1
208,89,152,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-03-28","admin",1
209,90,130,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-28","admin",0
214,92,101,6.5000000000000000e+00,6.5000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-28","admin",1
215,93,136,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-28","admin",1
216,93,155,1.5000000000000000e+01,2.5000000000000000e+01,52,3.0000000000000000e+03,0.0000000000000000e+00,4.5000000000000000e+04,2.0000000000000000e+01,3.6000000000000000e+04,"2007-03-28","admin",1
217,94,118,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,2.0000000000000000e+01,2.0000000000000000e+04,"2007-03-28","admin",1
218,94,152,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-28","admin",1
219,94,95,1.2500000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.1250000000000000e+04,2.0000000000000000e+01,2.5000000000000000e+04,"2007-03-28","admin",1
220,95,90,3.0000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,6.0000000000000000e+04,2.0000000000000000e+01,4.8000000000000000e+04,"2007-03-29","admin",1
221,95,147,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-29","admin",1
222,96,128,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-29","admin",1
223,97,90,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,2.0000000000000000e+01,3.8400000000000000e+04,"2007-03-29","admin",1
224,97,120,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,2.0000000000000000e+01,3.8400000000000000e+04,"2007-03-29","admin",1
225,97,116,2.1000000000000000e+01,3.5000000000000000e+01,56,2.5000000000000000e+03,6.0000000000000000e+03,5.8500000000000000e+04,5.0000000000000000e+00,5.5575000000000000e+04,"2007-03-29","admin",1
226,97,137,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,5.0000000000000000e+00,2.8500000000000000e+04,"2007-03-29","admin",1
227,97,137,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,5.0000000000000000e+00,2.8500000000000000e+04,"2007-03-29","admin",1
228,97,44,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,5.0000000000000000e+00,1.6625000000000000e+04,"2007-03-29","admin",1
229,98,140,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,2.0000000000000000e+01,2.8000000000000000e+04,"2007-03-29","admin",1
230,98,140,1.7500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,2.0000000000000000e+01,2.8000000000000000e+04,"2007-03-29","admin",1
231,99,130,3.6000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,7.2000000000000000e+04,2.0000000000000000e+01,5.7600000000000000e+04,"2007-03-29","admin",1
232,99,153,1.2500000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.1250000000000000e+04,2.0000000000000000e+01,2.5000000000000000e+04,"2007-03-29","admin",1
233,99,130,2.1000000000000000e+01,3.5000000000000000e+01,56,2.0000000000000000e+03,6.0000000000000000e+03,4.8000000000000000e+04,2.0000000000000000e+01,3.8400000000000000e+04,"2007-03-29","admin",0
234,99,130,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,2.0000000000000000e+01,2.4000000000000000e+04,"2007-03-29","admin",0
237,99,130,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-03-29","admin",0
238,99,130,2.1000000000000000e+01,3.5000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,4.2000000000000000e+04,0.0000000000000000e+00,4.2000000000000000e+04,"2007-03-29","admin",0
239,99,130,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-03-29","admin",0
240,99,131,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-03-29","admin",1
241,99,130,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-03-29","admin",0
242,99,125,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-03-29","admin",1
243,100,130,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",0
244,101,109,1.0000000000000000e+01,1.0000000000000000e+01,54,2.0000000000000000e+03,2.0000000000000000e+03,2.2000000000000000e+04,2.0000000000000000e+01,1.7600000000000000e+04,"2007-03-29","admin",1
245,101,62,1.5000000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,3.0000000000000000e+04,0.0000000000000000e+00,3.0000000000000000e+04,"2007-03-29","admin",1
246,101,82,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-29","admin",1
247,102,40,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-29","admin",1
248,103,81,9.0000000000000000e+00,9.0000000000000000e+00,54,2.0000000000000000e+03,2.0000000000000000e+03,2.0000000000000000e+04,1.0000000000000000e+01,1.8000000000000000e+04,"2007-03-29","admin",1
249,103,81,9.0000000000000000e+00,9.0000000000000000e+00,46,2.0000000000000000e+03,0.0000000000000000e+00,1.8000000000000000e+04,0.0000000000000000e+00,1.8000000000000000e+04,"2007-03-29","admin",1
250,104,57,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-29","admin",1
251,104,152,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-29","admin",1
252,104,116,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-29","admin",1
253,104,57,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-29","admin",1
254,104,44,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,0.0000000000000000e+00,1.7500000000000000e+04,"2007-03-29","admin",1
255,105,95,9.0000000000000000e+00,9.0000000000000000e+00,54,2.5000000000000000e+03,2.0000000000000000e+03,2.4500000000000000e+04,2.0000000000000000e+01,1.9600000000000000e+04,"2007-03-29","admin",1
256,105,40,9.0000000000000000e+00,9.0000000000000000e+00,46,2.5000000000000000e+03,0.0000000000000000e+00,2.2500000000000000e+04,1.0000000000000000e+01,2.0250000000000000e+04,"2007-03-29","admin",1
257,105,145,8.0000000000000000e+00,8.0000000000000000e+00,46,2.5000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-29","admin",1
258,105,95,9.0000000000000000e+00,9.0000000000000000e+00,46,2.5000000000000000e+03,0.0000000000000000e+00,2.2500000000000000e+04,0.0000000000000000e+00,2.2500000000000000e+04,"2007-03-29","admin",1
259,105,145,7.0000000000000000e+00,7.0000000000000000e+00,54,2.5000000000000000e+03,2.0000000000000000e+03,1.9500000000000000e+04,0.0000000000000000e+00,1.9500000000000000e+04,"2007-03-29","admin",1
260,105,95,1.5000000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.7500000000000000e+04,0.0000000000000000e+00,3.7500000000000000e+04,"2007-03-29","admin",1
261,105,133,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,0.0000000000000000e+00,2.5000000000000000e+04,"2007-03-29","admin",1
262,106,116,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-29","admin",1
263,106,72,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-29","admin",1
264,106,116,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-29","admin",1
265,106,55,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,1.0000000000000000e+01,1.3500000000000000e+04,"2007-03-29","admin",0
266,107,137,1.7500000000000000e+01,3.5000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,3.5000000000000000e+04,4.5000000000000000e+01,1.9250000000000000e+04,"2007-03-29","admin",1
267,107,137,5.0000000000000000e+00,1.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,2.0000000000000000e+01,8.0000000000000000e+03,"2007-03-29","admin",1
268,107,43,7.5000000000000000e+00,1.5000000000000000e+01,56,2.5000000000000000e+03,6.0000000000000000e+03,2.4750000000000000e+04,2.0000000000000000e+01,1.9800000000000000e+04,"2007-03-29","admin",1
269,107,135,1.0000000000000000e+01,1.7000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-29","admin",1
270,107,43,1.2500000000000000e+01,2.5000000000000000e+01,52,2.5000000000000000e+03,0.0000000000000000e+00,3.1250000000000000e+04,2.0000000000000000e+01,2.5000000000000000e+04,"2007-03-29","admin",1
271,107,127,1.1000000000000000e+01,2.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,2.2000000000000000e+04,0.0000000000000000e+00,2.2000000000000000e+04,"2007-03-29","admin",1
272,107,95,8.0000000000000000e+00,1.6000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,0.0000000000000000e+00,2.0000000000000000e+04,"2007-03-29","admin",1
273,107,127,7.5000000000000000e+00,1.4000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,0.0000000000000000e+00,1.5000000000000000e+04,"2007-03-29","admin",1
274,107,127,1.4000000000000000e+01,2.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,2.8000000000000000e+04,2.0000000000000000e+01,2.2400000000000000e+04,"2007-03-29","admin",1
275,107,85,5.0000000000000000e+00,1.0000000000000000e+01,46,2.0000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-29","admin",1
276,107,112,1.3000000000000000e+01,2.6000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,3.2500000000000000e+04,2.0000000000000000e+01,2.6000000000000000e+04,"2007-03-29","admin",1
277,107,112,1.2500000000000000e+01,2.1000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,3.1250000000000000e+04,2.0000000000000000e+01,2.5000000000000000e+04,"2007-03-29","admin",1
278,107,112,1.0000000000000000e+01,1.6000000000000000e+01,46,2.5000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,2.0000000000000000e+01,2.0000000000000000e+04,"2007-03-29","admin",1
279,107,95,4.0000000000000000e+00,8.0000000000000000e+00,46,2.5000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+04,0.0000000000000000e+00,1.0000000000000000e+04,"2007-03-29","admin",1
280,108,128,6.0000000000000000e+00,6.0000000000000000e+00,46,2.0000000000000000e+03,0.0000000000000000e+00,1.2000000000000000e+04,2.0000000000000000e+01,9.6000000000000000e+03,"2007-03-29","admin",1
281,109,43,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-29","admin",1
282,109,43,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,1.0000000000000000e+01,1.5750000000000000e+04,"2007-03-29","admin",1
283,109,43,4.0000000000000000e+01,1.0000000000000000e+02,46,2.5000000000000000e+03,0.0000000000000000e+00,1.0000000000000000e+05,0.0000000000000000e+00,1.0000000000000000e+05,"2007-03-29","admin",1
284,110,152,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,2.0000000000000000e+01,2.0000000000000000e+04,"2007-03-29","admin",1
285,111,155,7.0000000000000000e+00,1.0000000000000000e+01,61,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,2.0000000000000000e+01,1.6800000000000000e+04,"2007-03-29","admin",1
286,111,66,1.0000000000000000e+01,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,2.0000000000000000e+04,2.0000000000000000e+01,1.6000000000000000e+04,"2007-03-29","admin",1
287,111,49,1.0000000000000000e+01,1.0000000000000000e+01,54,2.0000000000000000e+03,2.0000000000000000e+03,2.2000000000000000e+04,2.0000000000000000e+01,1.7600000000000000e+04,"2007-03-29","admin",1
288,112,60,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",1
289,112,39,1.0000000000000000e+01,1.0000000000000000e+01,54,2.0000000000000000e+03,2.0000000000000000e+03,2.2000000000000000e+04,2.0000000000000000e+01,1.7600000000000000e+04,"2007-03-29","admin",1
290,112,57,1.0000000000000000e+01,1.0000000000000000e+01,54,2.0000000000000000e+03,2.0000000000000000e+03,2.2000000000000000e+04,2.0000000000000000e+01,1.7600000000000000e+04,"2007-03-29","admin",1
291,113,150,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",1
292,114,138,1.2500000000000000e+01,2.5000000000000000e+01,52,2.0000000000000000e+03,0.0000000000000000e+00,2.5000000000000000e+04,2.0000000000000000e+01,2.0000000000000000e+04,"2007-03-29","admin",1
293,115,155,2.1000000000000000e+01,3.5000000000000000e+01,52,3.0000000000000000e+03,0.0000000000000000e+00,6.3000000000000000e+04,1.2000000000000000e+01,5.5440000000000000e+04,"2007-03-29","admin",1
294,116,137,3.6000000000000000e+01,6.0000000000000000e+01,53,2.0000000000000000e+03,0.0000000000000000e+00,7.2000000000000000e+04,3.1000000000000000e+01,4.9680000000000000e+04,"2007-03-29","admin",1
295,117,60,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",1
296,117,95,7.0000000000000000e+00,1.0000000000000000e+01,61,2.5000000000000000e+03,0.0000000000000000e+00,1.7500000000000000e+04,2.0000000000000000e+01,1.4000000000000000e+04,"2007-03-29","admin",1
297,117,90,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",1
298,117,155,7.0000000000000000e+00,1.0000000000000000e+01,61,3.0000000000000000e+03,0.0000000000000000e+00,2.1000000000000000e+04,2.0000000000000000e+01,1.6800000000000000e+04,"2007-03-29","admin",1
299,117,61,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",1
300,117,73,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",1
301,117,55,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",0
302,117,81,7.5000000000000000e+00,1.0000000000000000e+01,61,2.0000000000000000e+03,0.0000000000000000e+00,1.5000000000000000e+04,2.0000000000000000e+01,1.2000000000000000e+04,"2007-03-29","admin",1
